id_encuestado;Fecha;Edad;Genero;Pais de residencia;Nivel educativo alcanzado;Estado Nivel Ed;Ocupacion;Anio en que te hiciste fan;Album favorito;Cancion favorita ;Genero musical preferido;Primer album escuchado;Compra entradas;Cantidad de asistencia a conciertos;Compra merch oficial;Regrabación favorita;Momento de mayor impacto en mi vida;Nivel de identificación con sus canciones;Album más emotivo;Canción más emotiva;Conozco los Easter Eggs;Sigo a Taylor en redes;Soy fan de Taylor;Formo parte de grupos o foros;Participacion en debates de teorias;Interes mayor;Compra vinilo;Nivel Fanatismo
1487;21/5/2024;48;1;6;1;2;4;2007;11;2;2;1;6;3;1;14;1;6;8;55;2;1;1;1;3;1;3;4
1488;16/2/2024;52;1;4;2;1;4;2008;8;50;4;5;1;1;1;11;3;2;8;47;1;2;1;1;2;2;2;6
1489;15/2/2024;58;1;1;6;2;1;2011;8;50;5;3;1;3;1;14;5;9;9;2;1;1;1;3;3;3;1;8
1490;8/3/2024;63;2;5;6;1;5;2021;2;66;2;3;3;1;1;14;5;10;6;47;2;2;1;3;1;1;3;6
1491;24/1/2024;24;3;6;2;2;1;2017;3;50;5;7;4;3;2;10;3;4;6;4;2;1;2;1;1;3;3;6
1492;29/7/2024;46;2;9;4;3;2;2013;2;13;5;4;4;1;4;13;5;3;9;47;2;1;1;1;3;1;1;9
1493;21/10/2024;36;1;6;1;2;3;2021;11;66;3;7;6;5;4;10;5;8;8;2;1;1;2;2;2;3;3;10
1494;27/9/2024;53;3;9;6;1;4;2012;8;50;1;2;3;1;4;14;1;10;2;4;1;2;2;2;1;2;2;3
1495;3/6/2024;61;2;6;1;3;2;2022;3;2;1;2;6;3;1;14;5;7;6;47;3;2;2;1;3;1;3;5
1496;1/2/2024;42;2;6;3;2;5;2023;3;66;5;1;6;0;1;11;1;6;8;47;1;1;2;2;3;2;1;4
1497;12/9/2024;28;1;6;3;3;1;2010;14;50;3;3;4;1;2;11;5;6;9;55;2;2;2;1;1;2;2;6
1498;29/2/2024;46;2;4;4;1;4;2018;2;2;5;1;1;2;2;10;5;10;8;47;1;1;1;1;3;3;3;5
1499;1/4/2024;53;3;1;6;1;2;2018;11;50;5;2;4;5;1;11;3;8;9;2;3;1;2;1;2;1;1;3
1500;17/5/2024;36;1;9;6;3;5;2014;11;31;2;5;4;2;1;13;5;8;9;4;2;2;1;2;2;1;2;6
1501;18/8/2024;38;1;3;1;3;5;2017;3;66;1;2;3;1;2;14;1;2;6;47;3;2;1;3;3;2;3;9
1502;8/8/2024;58;1;1;6;3;4;2015;8;13;5;1;3;3;1;11;5;10;6;55;3;2;1;1;1;2;2;1
1503;25/4/2024;63;2;6;6;2;2;2006;3;2;4;5;1;1;2;13;1;1;2;47;1;1;1;2;3;3;1;7
1504;7/5/2024;23;2;8;1;2;1;2012;8;13;2;4;6;0;1;11;3;7;2;55;1;1;2;1;2;2;1;2
1505;9/8/2024;25;3;6;2;3;1;2020;14;2;5;5;4;0;4;14;1;9;6;55;1;1;2;2;1;3;1;4
1506;28/8/2024;62;2;6;1;3;3;2017;8;66;5;8;6;0;4;14;1;1;6;2;3;1;2;1;2;3;2;9
1507;11/10/2024;34;1;5;6;1;4;2016;14;13;3;4;6;5;4;11;3;4;2;4;2;1;1;1;1;2;1;1
1508;20/10/2024;57;2;8;2;1;3;2020;8;31;5;4;3;1;4;13;1;10;6;2;2;1;2;2;1;3;2;9
1509;28/1/2024;33;3;8;2;3;3;2009;3;66;1;7;1;1;2;13;5;5;9;47;2;2;2;1;1;1;2;4
1510;10/8/2024;50;1;6;2;1;4;2009;2;66;2;2;4;3;2;13;5;2;6;4;1;1;1;3;1;3;2;4
1511;14/2/2024;21;3;3;2;3;5;2017;8;13;5;8;3;3;4;10;1;8;8;4;3;1;1;2;2;3;2;10
1512;9/7/2024;37;1;9;4;1;5;2019;14;31;5;4;6;5;2;10;1;2;4;47;2;1;1;2;2;1;3;2
1513;12/10/2024;36;3;9;1;2;4;2007;7;50;3;4;1;0;4;13;3;7;8;55;2;2;2;3;3;1;3;10
1514;14/7/2024;30;3;1;6;3;4;2007;8;31;5;7;1;3;1;10;5;1;8;47;3;1;2;1;2;3;2;8
1515;4/2/2024;29;2;4;3;2;3;2015;7;50;3;7;1;1;1;14;1;10;4;55;3;1;1;2;1;3;3;2
1516;24/2/2024;36;3;5;3;1;3;2013;11;2;2;5;6;4;4;14;3;10;8;55;3;1;2;1;3;3;2;4
1517;20/8/2024;20;2;3;6;3;2;2010;2;2;1;2;3;0;4;14;3;3;2;47;1;2;2;2;2;2;1;8
1518;21/5/2024;34;2;8;6;3;2;2013;2;50;2;2;3;5;4;10;5;9;8;2;3;2;1;3;3;2;3;6
1519;1/5/2024;53;2;1;1;3;1;2008;2;66;4;3;6;1;2;11;1;10;4;2;2;1;2;2;1;1;2;7
1520;2/1/2024;21;3;1;3;1;5;2020;7;13;3;3;3;5;1;13;3;2;4;2;2;2;2;2;1;3;2;4
1521;21/9/2024;29;2;1;3;2;1;2013;14;50;4;7;1;5;1;11;1;9;6;2;2;1;1;3;3;1;2;3
1522;26/8/2024;45;1;6;1;3;1;2012;11;2;5;1;4;3;2;11;5;1;8;2;1;2;2;1;3;2;2;2
1523;2/8/2024;63;1;3;2;3;3;2016;2;2;4;2;1;4;4;11;1;3;6;47;3;1;1;2;2;3;1;5
1524;22/8/2024;26;1;1;6;2;5;2013;8;31;1;1;6;5;2;11;5;3;6;2;3;1;1;3;3;1;3;8
1525;31/8/2024;56;3;5;3;1;2;2022;3;50;1;7;3;4;2;10;3;4;4;2;1;2;2;3;3;2;1;3
1526;2/5/2024;39;1;8;2;1;2;2009;11;13;3;8;4;2;1;10;1;1;2;2;1;1;2;1;3;1;1;3
1527;1/3/2024;63;1;5;4;3;4;2013;2;2;4;3;6;0;2;14;1;2;9;47;1;1;2;3;3;2;2;9
1528;10/7/2024;61;2;4;4;2;2;2016;2;50;1;4;6;3;2;11;1;9;8;55;2;2;2;1;3;1;1;8
1529;18/4/2024;41;2;1;1;3;4;2023;2;13;1;7;3;0;2;11;3;3;8;2;1;1;1;2;1;3;2;9
1530;3/4/2024;37;1;4;3;3;1;2007;8;2;2;4;4;5;4;10;5;5;8;4;1;1;1;2;2;3;1;8
1531;14/10/2024;64;2;6;6;3;5;2020;14;31;3;7;6;3;2;13;5;6;6;47;1;2;1;3;3;1;2;2
1532;3/2/2024;19;3;9;6;1;4;2015;2;66;4;1;1;3;4;13;3;1;6;55;1;2;1;1;2;3;2;4
1533;9/10/2024;40;3;4;1;1;5;2010;14;50;4;8;1;0;4;13;5;10;9;2;1;2;2;2;3;3;1;10
1534;19/3/2024;58;1;6;2;2;1;2021;8;66;5;3;6;4;2;13;5;6;4;47;3;2;2;1;3;1;3;5
1535;6/9/2024;43;2;4;6;2;1;2012;3;31;2;3;3;0;4;11;1;7;2;55;1;2;2;2;1;3;1;7
1536;28/9/2024;34;1;3;6;2;3;2013;8;13;3;2;1;1;1;10;5;5;2;4;1;2;2;3;2;2;3;9
1537;23/10/2024;53;1;9;1;2;1;2022;7;13;2;1;3;0;4;13;1;3;8;55;2;2;2;2;1;1;3;3
1538;19/7/2024;18;1;6;3;3;4;2013;3;50;2;5;3;2;4;13;1;5;2;47;1;2;2;3;3;3;2;2
1539;3/1/2024;27;1;9;6;2;5;2012;11;31;4;1;4;1;2;10;3;1;6;47;3;2;2;2;1;3;1;5
1540;8/9/2024;52;3;6;4;3;1;2011;2;66;1;8;6;5;1;14;1;6;2;47;3;1;1;3;3;1;1;7
1541;9/9/2024;64;1;8;4;2;3;2021;3;31;3;4;1;2;4;11;1;4;6;4;2;2;1;2;1;1;2;5
1542;6/4/2024;63;3;5;6;2;3;2009;7;13;3;7;4;0;1;10;5;10;9;2;3;2;2;2;2;1;1;1
1543;16/10/2024;34;1;8;6;2;3;2008;14;50;1;1;6;1;2;13;3;5;4;4;3;2;2;1;3;2;3;9
1544;24/6/2024;53;1;5;3;2;3;2020;2;13;2;3;1;0;4;10;1;2;2;55;1;2;1;3;1;2;3;4
1545;24/8/2024;55;2;8;2;1;5;2012;3;50;1;1;1;0;4;11;3;6;9;2;1;2;2;2;3;3;1;5
1546;13/9/2024;39;1;6;6;3;5;2018;3;66;1;4;6;2;4;14;3;2;9;55;2;1;2;3;3;3;1;5
1547;25/7/2024;34;3;3;2;2;5;2013;3;50;4;4;1;0;2;10;1;10;6;4;3;2;2;1;1;2;1;9
1548;23/2/2024;27;3;1;6;3;3;2017;11;2;5;8;4;3;1;10;1;10;9;4;3;2;2;3;1;3;2;4
1549;24/2/2024;64;1;9;3;3;5;2006;8;2;1;1;4;5;4;11;1;9;2;4;2;2;1;1;2;2;1;3
1550;27/8/2024;59;2;6;1;3;3;2017;7;50;2;5;4;5;1;14;3;1;4;4;1;1;1;2;3;3;2;1
1551;16/10/2024;59;2;1;2;1;4;2014;2;31;4;8;1;0;4;10;1;6;6;4;1;1;1;2;2;2;1;10
1552;6/7/2024;40;2;5;6;2;5;2017;3;31;1;8;6;0;2;10;3;2;2;47;2;2;1;3;1;2;1;1
1553;11/1/2024;61;3;1;1;1;3;2009;11;13;5;7;3;1;1;10;1;3;2;2;1;2;1;3;1;1;2;7
1554;6/8/2024;63;1;3;4;1;3;2021;3;50;2;4;1;5;2;10;3;4;8;4;2;1;1;1;2;1;3;3
1555;17/9/2024;32;3;1;2;1;4;2021;14;50;5;8;3;1;1;13;1;6;2;55;3;1;2;2;2;1;1;5
1556;4/3/2024;39;1;6;4;1;1;2009;14;2;3;3;1;2;1;14;3;4;6;47;1;1;1;3;2;3;3;5
1557;12/5/2024;45;2;9;3;1;2;2012;3;13;1;4;1;5;2;14;5;5;6;47;3;1;2;1;1;2;1;6
1558;27/8/2024;29;2;6;2;2;3;2007;7;2;5;3;1;4;4;10;1;9;2;47;1;1;1;2;1;3;2;7
1559;31/1/2024;39;3;9;6;2;1;2011;3;2;4;4;4;4;1;14;1;6;9;2;3;2;1;3;3;1;2;7
1560;24/10/2024;62;3;6;3;2;5;2012;7;66;1;5;4;2;1;13;1;5;6;2;1;2;2;3;3;2;1;1
1561;22/6/2024;30;1;9;2;2;5;2016;11;50;4;3;3;2;4;11;5;2;2;55;2;1;1;3;1;3;2;2
1562;2/3/2024;19;2;1;2;2;4;2023;8;2;2;4;3;5;1;11;3;6;4;47;2;1;2;1;2;3;2;6
1563;21/4/2024;25;1;5;3;1;5;2011;3;13;3;3;4;3;2;11;3;10;6;55;2;2;1;2;2;3;1;10
1564;18/5/2024;46;3;5;4;3;5;2007;8;13;1;5;3;5;1;11;5;9;6;47;1;1;1;1;1;1;3;9
1565;21/3/2024;39;1;1;3;3;1;2012;8;2;2;8;6;4;2;10;1;3;6;2;2;2;1;2;3;2;2;2
1566;26/2/2024;21;1;4;1;1;1;2009;7;2;3;5;1;0;2;13;5;1;4;2;3;1;1;3;2;3;1;10
1567;19/3/2024;57;2;3;2;3;1;2013;11;50;3;8;6;4;2;11;5;7;9;55;3;1;2;1;2;2;3;8
1568;14/7/2024;18;3;1;4;2;4;2011;7;66;3;7;1;0;4;14;1;2;4;47;2;1;1;2;1;2;3;9
1569;23/6/2024;58;3;6;6;2;3;2018;3;13;4;4;4;0;2;11;5;3;4;55;2;2;1;1;2;3;1;10
1570;7/8/2024;48;2;8;3;1;2;2009;3;50;1;7;4;5;4;13;3;2;8;55;1;2;1;1;2;3;2;2
1571;2/7/2024;48;3;6;2;3;2;2009;2;66;3;2;1;0;1;14;5;7;8;2;3;1;1;3;1;1;1;7
1572;31/1/2024;49;1;8;6;1;3;2021;7;66;3;7;1;0;4;13;1;2;6;4;1;2;2;1;3;3;3;6
1573;1/4/2024;25;2;5;4;1;1;2015;11;13;3;8;4;0;2;13;1;7;9;55;3;2;2;2;3;1;3;9
1574;26/8/2024;51;2;6;3;3;3;2019;14;50;2;1;1;4;1;10;5;6;6;4;3;1;1;3;1;3;3;7
1575;12/3/2024;40;3;6;1;3;4;2018;8;50;2;2;4;2;4;14;5;4;6;2;2;1;2;3;3;2;3;2
1576;27/4/2024;57;1;3;2;1;4;2017;3;2;3;7;4;4;2;13;1;4;6;4;1;1;2;3;2;2;2;3
1577;30/1/2024;47;2;1;4;1;2;2011;8;31;4;2;1;2;2;11;3;4;9;4;1;1;2;2;2;2;3;1
1578;28/3/2024;38;3;8;3;2;5;2015;14;2;1;3;4;2;2;14;5;10;6;47;3;2;1;1;2;2;2;10
1579;14/8/2024;26;1;9;4;1;2;2019;3;31;3;1;6;5;1;10;1;10;6;47;1;2;2;1;3;2;1;7
1580;27/6/2024;52;3;9;3;1;3;2010;8;31;5;8;3;3;1;14;3;6;6;4;1;1;2;1;1;2;3;7
1581;27/3/2024;15;2009;1;3;5;2;7;3;1;4;15;13;1;6;2;4;1;1;3;3;2;1;3;15;31;9;11
1582;13/1/2024;61;2010;3;7;10;1;3;3;3;2;15;34;3;4;4;3;1;1;2;1;2;3;3;13;64;13;1
1583;13/3/2024;19;2023;5;9;3;5;6;2;3;5;11;33;5;1;3;6;3;2;3;3;2;3;3;8;61;5;7
1584;2/9/2024;57;2012;9;19;7;5;4;3;3;5;14;62;6;4;2;2;2;1;1;3;3;2;2;10;34;5;1
1585;10/5/2024;61;2014;10;19;1;3;9;6;3;1;5;54;6;1;2;4;3;1;1;3;3;1;2;11;18;5;14
1586;29/5/2024;48;2023;7;20;7;1;10;7;1;4;16;6;6;5;2;2;1;2;3;3;2;3;1;1;47;13;8
1587;12/1/2024;34;2024;9;19;3;4;1;2;1;3;11;9;6;2;1;2;2;2;1;3;2;2;1;16;61;9;15
1588;31/8/2024;61;2006;2;10;8;2;4;5;2;5;12;15;5;6;1;4;3;2;2;2;1;1;1;10;24;12;16
1589;29/9/2024;33;2013;8;14;6;3;2;1;3;3;6;67;4;5;3;5;3;1;1;1;2;1;2;7;40;12;14
1590;12/8/2024;39;2018;1;20;3;1;8;4;2;3;5;56;6;1;1;5;1;2;1;3;2;2;2;9;28;1;2
1591;20/12/2024;42;2007;9;12;8;4;8;6;3;6;12;3;6;2;1;5;1;2;3;3;3;1;1;12;60;3;7
1592;29/7/2024;36;2014;7;17;7;5;7;3;2;5;11;16;4;2;2;4;3;2;1;1;1;2;2;15;24;10;16
1593;18/2/2024;51;2013;4;19;3;1;7;1;2;4;1;9;3;5;4;3;1;2;3;1;3;1;2;3;8;3;2
1594;13/11/2024;38;2023;10;16;3;2;2;3;3;3;1;46;3;4;1;3;3;2;1;1;1;3;1;7;29;14;6
1595;12/12/2024;29;2017;2;0;1;5;8;2;1;6;12;46;4;1;3;4;2;1;1;1;1;2;1;15;63;3;2
1596;19/12/2024;64;2016;8;19;5;2;10;5;1;3;10;21;2;5;1;2;3;1;3;1;2;3;1;10;54;9;4
1597;11/3/2024;27;2013;10;5;9;1;4;3;3;1;1;68;6;1;2;4;3;2;2;1;1;3;1;12;50;3;1
1598;24/10/2024;41;2013;10;20;2;1;10;1;3;4;11;21;5;2;3;3;2;1;2;1;2;1;3;15;47;10;14
1599;17/11/2024;49;2021;5;18;2;3;1;7;3;1;3;27;1;3;1;6;3;1;1;2;2;2;3;6;58;2;3
1600;10/11/2024;36;2019;2;20;8;4;8;6;1;5;9;35;2;3;1;6;3;1;1;2;3;3;3;2;45;16;6
1601;7/3/2024;63;2016;10;10;4;1;9;6;2;6;6;46;6;1;3;5;3;1;3;3;1;1;3;3;7;13;2
1602;12/9/2024;58;2010;8;19;4;4;5;1;1;2;11;44;4;2;3;2;1;2;1;1;1;2;1;9;33;12;14
1603;3/6/2024;49;2022;4;15;5;4;10;6;2;5;2;29;2;6;3;5;3;1;3;3;1;3;2;15;69;14;9
1604;12/5/2024;52;2017;7;16;3;2;9;4;1;4;2;3;5;5;1;5;1;1;1;3;3;3;3;13;17;8;2
1605;14/10/2024;59;2010;6;11;10;5;7;2;1;1;15;12;3;1;4;2;1;1;1;3;2;2;1;6;7;10;11
1606;28/7/2024;53;2023;1;7;6;4;8;3;3;5;7;6;3;5;4;2;2;2;2;2;3;3;1;4;27;5;5
1607;21/9/2024;60;2014;8;11;10;4;1;2;2;3;7;15;4;3;1;5;1;1;2;2;1;3;2;8;42;4;16
1608;27/4/2024;28;2007;9;2;4;5;9;5;1;5;11;33;1;3;1;3;3;2;3;3;3;3;3;6;61;6;3
1609;13/9/2024;64;2020;2;8;8;3;3;7;1;5;15;39;5;3;3;4;3;1;1;3;1;3;2;15;21;14;5
1610;19/10/2024;44;2007;2;6;4;5;10;1;3;2;10;44;5;4;3;1;3;1;2;2;3;1;1;2;49;8;7
1611;4/6/2024;26;2019;7;10;4;2;4;4;1;3;8;36;4;6;1;1;1;2;2;3;3;2;3;13;60;15;1
1612;6/8/2024;56;2011;7;7;7;4;5;2;3;1;12;32;1;2;2;1;2;1;3;1;1;1;3;1;23;3;7
1613;1/4/2024;40;2011;8;14;2;1;10;4;3;3;2;8;2;2;3;5;3;1;3;1;1;2;3;6;21;2;11
1614;27/2/2024;22;2012;9;15;4;1;1;6;1;3;6;39;5;5;4;4;1;1;2;3;2;1;2;14;38;13;5
1615;18/5/2024;50;2022;1;16;9;4;9;4;1;2;1;38;1;6;3;1;1;1;2;2;1;1;1;7;19;1;9
1616;25/9/2024;24;2010;2;20;6;5;10;6;2;6;10;4;5;6;1;1;2;2;3;2;3;3;1;1;13;13;6
1617;21/2/2024;55;2014;6;4;2;5;4;4;1;1;13;35;5;6;4;6;1;1;1;2;1;2;2;7;60;6;11
1618;4/2/2024;28;2007;4;1;7;2;9;4;2;6;13;27;1;2;1;2;1;1;3;3;3;1;1;7;39;1;8
1619;7/11/2024;22;2006;9;18;7;3;10;4;1;6;12;59;1;3;2;1;3;1;2;3;3;2;3;8;69;16;14
1620;14/10/2024;60;2018;8;12;3;4;4;6;1;5;7;28;1;2;3;5;1;2;1;3;2;2;2;2;3;12;11
1621;19/3/2024;24;2010;7;4;5;4;5;1;1;2;15;65;5;2;1;6;3;1;3;2;1;2;3;12;17;8;5
1622;10/7/2024;48;2010;7;20;3;5;2;7;3;3;8;3;3;1;4;3;2;1;1;2;2;3;2;9;47;10;7
1623;28/7/2024;53;2011;2;12;9;2;7;7;1;6;15;41;3;3;2;2;3;2;3;3;2;2;2;12;3;6;5
1624;2/4/2024;32;2012;2;15;10;1;5;4;2;6;15;13;2;1;4;1;3;1;3;3;1;1;1;1;5;3;11
1625;26/5/2024;35;2010;3;4;6;3;3;3;3;6;14;25;3;2;2;6;2;1;2;1;1;1;2;11;36;9;9
1626;25/11/2024;37;2016;9;11;7;2;9;5;1;4;16;25;1;1;1;6;3;1;2;1;1;1;1;7;45;4;8
1627;9/12/2024;59;2007;2;5;7;4;5;2;1;4;13;41;6;5;3;6;1;1;1;3;2;2;1;12;67;14;3
1628;28/9/2024;28;2009;5;8;6;1;2;3;3;6;6;12;1;4;3;1;3;1;3;3;3;3;2;10;14;11;12
1629;3/3/2024;52;2021;6;0;1;4;4;4;3;3;3;61;4;6;3;6;1;1;1;2;3;1;2;11;38;2;14
1630;8/4/2024;64;2022;6;7;9;1;1;5;3;4;4;56;6;1;4;4;2;2;1;1;1;2;3;5;29;12;2
1631;26/6/2024;43;2006;9;11;2;1;9;3;1;5;3;60;2;1;1;4;2;1;3;2;1;2;3;5;64;6;16
1632;5/4/2024;58;2016;8;17;4;1;3;4;1;2;14;55;6;4;1;5;2;1;3;2;3;3;1;5;28;2;8
1633;10/4/2024;50;2012;5;18;2;2;4;4;2;3;3;9;6;4;4;1;3;2;2;3;3;1;1;14;20;6;3
1634;6/4/2024;39;2017;7;13;2;2;7;4;1;6;1;42;3;1;1;6;1;2;1;1;3;1;2;15;37;16;5
1635;18/9/2024;64;2017;5;18;7;2;4;3;2;2;4;40;1;2;1;1;2;1;3;1;2;1;3;4;31;4;5
1636;12/6/2024;20;2020;10;12;9;4;8;3;2;1;6;62;6;4;2;3;2;2;3;1;2;3;1;15;65;4;2
1637;20/4/2024;24;2007;10;12;8;5;6;5;2;2;1;3;1;1;3;5;1;1;1;3;3;2;2;6;35;5;8
1638;2/9/2024;30;2008;6;9;3;3;6;3;1;5;11;45;6;5;1;4;1;2;2;3;1;2;2;15;60;6;2
1639;8/2/2024;22;2009;2;15;6;1;6;5;3;3;2;49;2;5;2;3;3;2;2;3;1;2;1;13;10;12;10
1640;12/9/2024;41;2016;1;18;8;3;5;2;3;3;10;60;6;4;1;6;3;2;3;1;3;1;3;2;25;10;1
1641;10/4/2024;54;2018;2;3;9;5;6;4;3;3;4;53;5;6;4;6;1;1;2;1;3;3;2;9;59;8;4
1642;18/6/2024;34;2016;3;11;5;5;10;5;1;6;10;2;4;1;1;4;1;2;2;3;1;1;3;6;19;2;14
1643;21/11/2024;27;2009;6;9;8;4;9;6;1;2;8;34;4;4;3;5;2;2;2;3;3;1;3;6;57;2;6
1644;4/8/2024;36;2009;6;3;7;2;6;2;1;6;11;67;1;6;3;3;3;1;1;2;3;2;3;7;36;15;5
1645;7/10/2024;58;2009;10;2;10;1;9;2;1;3;7;47;5;3;2;4;3;1;3;3;2;1;1;6;4;10;4
1646;24/7/2024;63;2007;3;11;10;4;9;5;1;6;12;42;2;6;1;1;3;2;3;3;3;2;1;13;48;1;12
1647;5/9/2024;51;2007;8;19;8;4;9;6;3;4;7;52;3;4;2;4;1;1;1;1;2;1;2;6;57;8;2
1648;3/11/2024;33;2019;9;9;9;5;9;4;2;6;14;61;3;3;3;4;1;1;1;2;2;3;1;5;3;4;6
1649;28/2/2024;57;2019;7;17;4;4;5;1;1;6;15;65;1;6;1;6;2;2;3;3;3;2;1;13;11;2;6
1650;2/11/2024;64;2010;1;6;7;4;9;4;2;4;4;41;4;5;1;2;2;1;1;1;2;1;3;1;14;14;7
1651;25/8/2024;58;2022;8;3;9;4;3;3;2;1;8;43;5;2;4;3;1;1;3;2;2;1;3;11;17;5;15
1652;17/1/2024;63;2009;5;19;9;4;7;5;1;5;6;42;3;5;3;5;2;2;2;2;2;1;3;7;35;9;7
1653;1/4/2024;27;2023;6;4;1;4;6;3;1;1;7;27;3;6;4;6;1;1;3;3;3;3;2;11;61;13;1
1654;29/5/2024;46;2020;9;11;5;5;6;3;2;4;11;56;3;2;1;2;2;1;3;2;1;2;2;1;29;5;8
1655;13/1/2024;42;2020;10;2;5;2;1;4;2;6;12;55;1;2;1;1;1;2;3;2;2;1;1;5;37;4;11
1656;31/8/2024;59;2015;10;3;6;2;6;1;1;2;4;58;4;5;3;1;2;1;3;1;1;3;2;5;10;9;3
1657;29/8/2024;27;2009;1;4;3;2;1;2;3;3;12;68;6;5;2;2;2;1;2;2;3;2;1;9;15;3;7
1658;10/5/2024;61;2019;5;17;1;2;7;4;1;3;10;7;3;4;1;4;1;2;1;1;1;2;3;8;15;12;16
1659;2/5/2024;24;2021;1;20;10;4;1;3;2;6;14;11;2;6;4;5;2;2;2;1;2;1;1;10;60;4;3
1660;9/12/2024;14;2009;8;17;6;5;4;1;3;6;2;29;4;4;2;1;3;2;2;1;2;1;1;1;41;5;12
1661;25/10/2024;43;2016;4;9;5;4;3;3;1;1;14;17;4;5;1;5;3;2;3;2;2;1;1;6;1;3;9
1662;13/5/2024;21;2017;2;12;9;5;3;6;3;5;7;8;5;6;1;2;1;2;2;2;2;3;2;6;19;14;2
1663;29/8/2024;59;2022;7;6;1;2;7;6;2;2;11;46;3;6;4;2;3;1;3;3;3;1;2;5;33;6;4
1664;14/3/2024;45;2019;5;4;7;1;1;4;1;4;2;36;3;1;1;4;2;2;3;3;3;2;1;10;16;2;5
1665;26/5/2024;54;2015;7;12;4;1;2;1;2;6;9;4;6;4;2;5;1;1;1;3;3;1;1;4;10;7;7
1666;10/5/2024;15;2018;8;11;2;4;4;3;1;3;13;37;1;4;1;1;2;2;2;2;3;1;2;11;13;14;3
1667;20/8/2024;41;2014;2;13;7;1;3;6;3;6;8;31;6;6;1;3;1;1;1;2;3;2;3;9;55;12;11
1668;28/12/2024;31;2009;8;15;4;1;6;6;1;4;7;37;3;6;4;5;3;2;1;3;3;3;2;12;14;2;3
1669;28/9/2024;24;2024;7;2;9;3;7;5;2;2;9;1;5;3;3;3;1;2;3;1;1;1;3;5;36;3;12
1670;22/11/2024;17;2013;10;18;4;2;6;4;2;5;8;31;2;4;4;1;1;2;1;2;3;2;3;7;69;1;15
1671;1/3/2024;42;2013;9;16;9;3;6;1;1;1;6;31;4;2;4;3;1;1;3;2;3;1;3;8;9;2;2
1672;13/12/2024;62;2021;5;12;4;2;10;4;2;1;14;30;5;5;2;3;3;1;1;3;3;2;1;4;7;12;14
1673;8/8/2024;59;2016;7;9;9;1;1;2;1;2;9;53;6;2;3;3;3;2;2;3;3;1;1;13;39;9;14
1674;11/1/2024;48;2022;1;19;10;2;5;7;1;6;14;5;2;3;1;2;3;1;3;1;1;1;2;13;13;13;12
1675;7/11/2024;27;2009;7;14;7;3;1;5;3;3;16;42;5;1;1;1;3;1;1;3;1;1;3;4;45;13;3
1676;13/10/2024;18;2006;1;0;3;3;1;2;2;2;6;60;1;1;4;3;1;1;3;2;2;3;1;2;56;12;1
1677;25/9/2024;64;2014;5;2;10;5;6;6;1;3;6;65;1;6;1;5;2;1;1;1;1;3;1;12;48;16;11
1678;23/6/2024;13;2023;9;16;1;3;10;4;2;4;6;56;2;2;4;4;1;1;2;2;2;2;2;5;3;15;4
1679;3/3/2024;57;2008;3;6;6;4;2;3;3;1;5;65;2;4;4;5;1;2;1;3;3;2;2;1;19;13;2
1680;4/3/2024;59;2021;4;11;9;2;10;7;3;4;7;20;3;3;3;2;3;1;2;1;1;2;1;7;47;4;14
1681;30/8/2024;60;2019;4;16;4;1;4;4;3;5;9;25;6;2;4;5;2;1;2;1;3;2;1;12;52;10;15
1682;12/1/2024;19;2010;3;13;2;1;1;5;2;5;8;34;6;2;4;1;2;2;2;1;1;2;3;12;26;12;10
1683;13/1/2024;34;2016;10;6;7;5;5;7;3;6;6;39;5;1;2;1;3;1;3;1;1;3;1;1;22;8;7
1684;27/9/2024;17;2019;8;6;4;1;3;7;3;2;9;41;1;6;1;3;2;1;1;2;3;2;2;10;28;13;16
1685;3/8/2024;38;2014;3;10;10;3;2;4;3;3;16;11;3;4;3;2;3;2;2;1;2;3;3;13;7;7;8
1686;3/10/2024;28;2022;7;14;8;5;2;2;1;1;4;37;3;3;2;4;3;1;3;3;1;3;1;6;1;4;1
1687;1/6/2024;63;2008;2;6;1;4;1;6;1;5;6;35;5;5;2;1;2;2;1;3;2;2;1;2;57;9;12
1688;3/5/2024;60;2021;3;9;4;2;4;2;3;3;5;58;1;1;3;6;2;2;3;1;3;1;1;10;28;6;7
1689;28/1/2024;57;2023;8;3;5;5;1;2;1;6;3;27;1;2;4;6;2;1;1;3;1;1;3;11;25;4;5
1690;25/4/2024;37;2023;6;11;2;3;9;5;3;6;10;11;4;2;3;1;1;2;1;2;3;3;3;5;5;4;12
1691;1/5/2024;63;2006;9;18;8;3;1;4;2;3;11;60;2;4;2;5;2;1;2;1;1;3;2;9;42;13;16
1692;30/7/2024;47;2023;4;12;9;3;4;2;3;5;3;40;3;3;1;4;3;2;3;3;3;3;1;10;66;8;12
1693;17/7/2024;40;2015;6;7;6;3;8;6;1;1;13;22;4;2;3;4;3;1;1;2;2;2;3;15;51;4;9
1694;16/10/2024;53;2011;10;3;1;3;1;5;1;6;15;12;3;6;1;5;2;2;1;3;1;3;1;12;57;3;8
1695;22/11/2024;30;2018;8;12;4;4;10;3;3;1;16;8;4;5;4;1;1;2;1;3;1;1;3;14;52;15;3
1696;21/10/2024;29;2018;1;6;4;5;8;6;2;5;14;52;2;2;2;4;3;1;1;3;2;1;3;16;54;9;16
1697;1/12/2024;39;2010;2;0;5;3;1;7;3;2;15;40;3;5;2;5;1;1;1;1;3;1;1;5;46;4;10
